Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
12:56:03,07-10-2022,8053683950,6522784509,6007.77,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Periodical
12:56:03,07-10-2022,7354607928,3880087226,1612.78,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
12:56:04,07-10-2022,3452368468,8619713223,14217.58,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
12:56:08,07-10-2022,9762796943,1493436023,7918.87,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
12:56:14,07-10-2022,6352659975,8548102881,182658.83,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_single_large
12:56:18,07-10-2022,1613060776,7080357663,7553.22,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
12:56:18,07-10-2022,7390066805,920246585,366.88,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
12:56:23,07-10-2022,4242394387,2009776785,7426.88,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
12:56:24,07-10-2022,7348593047,9513914132,2282.95,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
12:56:24,07-10-2022,7758268667,8992041252,7520.93,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
12:56:25,07-10-2022,9508047658,9628737349,625.52,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
12:56:27,07-10-2022,1071685840,4176313875,374.19,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
12:56:29,07-10-2022,951146789,571729886,2098.3,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
12:56:29,07-10-2022,5255009295,4293580479,18451.21,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
12:56:32,07-10-2022,5394366345,6925779943,391.05,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
12:56:35,07-10-2022,3168051873,7221383296,10130.85,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
12:56:37,07-10-2022,9553438593,7963654837,10083.24,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:56:38,07-10-2022,9834835348,1494141718,9370.52,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
12:56:38,07-10-2022,6722287675,8322489427,4951.43,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
12:56:42,07-10-2022,7977273130,5108832090,16744.06,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
12:56:44,07-10-2022,8813806690,5708936901,10106.07,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
12:56:45,07-10-2022,257204020,562174035,2392.86,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
12:56:45,07-10-2022,9262436552,9353206255,267.38,Euro,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
12:56:48,07-10-2022,3543840971,2560293621,2857.36,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
12:56:50,07-10-2022,3221983588,1336239843,14252.36,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
12:56:51,07-10-2022,942349529,8518184956,6911.18,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
12:56:51,07-10-2022,324234020,1928640729,4436.49,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
12:56:53,07-10-2022,841858056,83601101,250.21,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:56:54,07-10-2022,5982914936,1509557999,15890.51,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
12:57:01,07-10-2022,6145026715,4309668314,50.2,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
12:57:03,07-10-2022,6640127426,9803847813,4365.35,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
12:57:05,07-10-2022,8456279067,7743294128,22453.99,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
12:57:06,07-10-2022,8702001169,7109611445,10169.39,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:57:06,07-10-2022,8393076103,1316458123,8154,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In
12:57:07,07-10-2022,9746384104,3047959102,17513.22,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
12:57:13,07-10-2022,3168051873,6160971830,5818.21,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
12:57:20,07-10-2022,2790502538,7386959843,2732.39,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:57:23,07-10-2022,2411632294,6991398542,1360.88,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
12:57:24,07-10-2022,2655552102,5628674969,14500.52,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
12:57:24,07-10-2022,6057444675,7945788794,5200.58,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
12:57:29,07-10-2022,3022138924,4727357532,20749.67,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:57:35,07-10-2022,5691675777,6615179883,16375.06,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Periodical
12:57:36,07-10-2022,2982551092,86198390,1800.44,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
12:57:37,07-10-2022,7758268667,5402206630,6219.5,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
12:57:39,07-10-2022,5092597759,6112112769,1273.94,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
12:57:40,07-10-2022,4723297015,4985199811,2100.44,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
12:57:40,07-10-2022,2365007895,2812285491,13118.46,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
12:57:42,07-10-2022,7325304291,8974559268,3864.03,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
12:57:45,07-10-2022,5402696227,8153546944,6090.31,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Mutual
12:57:45,07-10-2022,5118630682,9998615864,186.28,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
12:57:46,07-10-2022,8818313824,8981466749,202.83,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
12:57:48,07-10-2022,2832385272,2138505015,8964.13,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Fan_In
12:57:52,07-10-2022,347559621,6011295240,3298,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
12:57:54,07-10-2022,4413376578,7943065505,15552.59,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Mutual
12:57:56,07-10-2022,5106424412,3588381961,167.22,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
12:57:57,07-10-2022,3510078932,1379534157,5022.17,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
12:57:58,07-10-2022,7688200623,3520671145,3460.67,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
12:57:59,07-10-2022,1139132462,7199625988,10570.07,Dirham,UK pounds,UAE,UK,Cross-border,0,Normal_Fan_In
12:58:00,07-10-2022,3246990702,3199579452,971.5,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
12:58:01,07-10-2022,5467199644,4664589854,23310.07,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Mutual
12:58:05,07-10-2022,5676450637,4715509122,2020.51,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
12:58:09,07-10-2022,1378784400,8436759372,6197.42,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
12:58:14,07-10-2022,6496125384,2668607916,248.45,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
12:58:15,07-10-2022,8857611669,3037691384,630.58,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:58:15,07-10-2022,7533532620,9844781055,2094.82,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
12:58:16,07-10-2022,6562248766,6444220418,19895.98,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
12:58:17,07-10-2022,884222528,7561576402,1348.15,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
12:58:17,07-10-2022,6224077124,4983670465,5165.92,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
12:58:20,07-10-2022,369175348,1431561040,12217.72,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
12:58:20,07-10-2022,7707725699,7424439461,8588.43,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
12:58:25,07-10-2022,6456964355,6646502650,5662.65,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In
12:58:29,07-10-2022,6500267083,5466123934,8120.82,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
12:58:33,07-10-2022,6116657264,7749320382,10820.86,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
12:58:36,07-10-2022,2101877453,621060264,10437.69,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
12:58:39,07-10-2022,5594881859,6188149181,1913.07,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
12:58:41,07-10-2022,832407541,9603268691,412.29,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
12:58:42,07-10-2022,7002889770,9763203015,1529.77,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
12:58:45,07-10-2022,1378784400,8410469287,8958.43,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
12:58:49,07-10-2022,8463742774,1465487567,15026.44,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
12:58:51,07-10-2022,1382513766,6444220418,8551.86,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
12:58:52,07-10-2022,5801455343,3449771733,720.61,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
12:58:53,07-10-2022,3607428362,4480073652,258.2,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
12:58:55,07-10-2022,4412198503,9671691553,161.09,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
12:58:56,07-10-2022,3614082527,833800673,19706.62,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
12:58:58,07-10-2022,5021785800,1883329014,8007.49,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
12:58:58,07-10-2022,8544620861,3798163620,6401.14,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
12:59:01,07-10-2022,5021785800,5064372260,10088.4,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
12:59:02,07-10-2022,5021785800,8611137585,6201.21,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
12:59:06,07-10-2022,6096368517,5676678400,2854.13,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:59:11,07-10-2022,7501327339,881702872,8789.38,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
12:59:14,07-10-2022,8150407247,9271533389,4881.08,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
12:59:24,07-10-2022,2365007895,9797294707,9072.67,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
12:59:25,07-10-2022,374414130,3220735304,10432,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
12:59:29,07-10-2022,1688983889,9707335883,384.12,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:59:30,07-10-2022,8389148416,66319223,8018.06,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
12:59:30,07-10-2022,1551228889,9105769228,5899.69,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
12:59:30,07-10-2022,805132319,1770180847,4175.79,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
12:59:30,07-10-2022,7304266241,3131416737,17585.07,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:59:31,07-10-2022,4737367377,9600420220,7908.16,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
12:59:31,07-10-2022,9469442466,3066321263,18715.24,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
12:59:36,07-10-2022,3913884391,5965713780,1328.91,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
12:59:39,07-10-2022,6086421020,674564051,14141.81,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
12:59:46,07-10-2022,9242992240,4290876455,818.26,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
12:59:47,07-10-2022,1378784400,8436759372,6175.76,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
12:59:48,07-10-2022,6541552727,3844741692,10965.78,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
12:59:50,07-10-2022,2447373678,4625069658,527.9,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
12:59:51,07-10-2022,7674756610,4336977506,13237.19,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
12:59:52,07-10-2022,1996285523,8518184956,15740.03,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
12:59:53,07-10-2022,5708403349,7189249650,973.53,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
12:59:54,07-10-2022,2310443897,3844054762,478.64,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:59:55,07-10-2022,9100957331,8518184956,6371.52,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
12:59:58,07-10-2022,6305611995,1289072017,3175.62,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
12:59:59,07-10-2022,7252414916,621060264,36245.75,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
13:00:02,07-10-2022,3168051873,6160971830,5823.28,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
13:00:05,07-10-2022,7315251649,1712962258,1883.53,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
13:00:06,07-10-2022,3213805967,9600420220,14298.42,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
13:00:07,07-10-2022,6094346971,2781245873,1972.51,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
13:00:16,07-10-2022,3408749958,1367513792,2066.16,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
13:00:22,07-10-2022,1915450576,7315208637,6523.95,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
13:00:23,07-10-2022,3614082527,5318241045,8356.97,UK pounds,Naira,UK,Nigeria,Cross-border,0,Normal_Fan_Out
13:00:24,07-10-2022,9103659322,5547718525,2060.21,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Periodical
13:00:40,07-10-2022,2699549684,7308503741,5081.36,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
13:00:40,07-10-2022,6086421020,8785037379,8218.75,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
13:00:42,07-10-2022,4746860563,6251667539,1604.87,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
13:00:48,07-10-2022,6086421020,2415686992,4560.52,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
13:00:49,07-10-2022,7634512819,1431561040,16498.19,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
13:00:49,07-10-2022,4898931369,4776681852,3362.06,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
13:00:52,07-10-2022,6844756212,5363117119,5509.45,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
13:00:57,07-10-2022,8386202710,1554860508,5232.92,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
13:01:00,07-10-2022,4789303308,1161579894,2947.04,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
13:01:02,07-10-2022,9746384104,6333926499,13219.86,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
13:01:03,07-10-2022,4269265087,2014982075,554.35,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
13:01:06,07-10-2022,2354794695,8124696406,28029.59,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Mutual
13:01:09,07-10-2022,7746588679,774740194,925.34,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
13:01:12,07-10-2022,6916264887,6953672776,6760.21,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In
13:01:13,07-10-2022,3709430533,3402269996,8042.58,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
13:01:16,07-10-2022,7501327339,8562263055,6243.49,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
13:01:16,07-10-2022,5876006003,6183867950,2667.46,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
13:01:21,07-10-2022,1043505774,6953672776,6115.7,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In
13:01:23,07-10-2022,2028959593,5466123934,4738.25,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
13:01:24,07-10-2022,8463742774,1465487567,15015.83,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
13:01:25,07-10-2022,274250227,5624113151,245.1,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
13:01:39,07-10-2022,9152139918,195951043,1560.99,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
13:01:44,07-10-2022,8456279067,5344331047,4675.79,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
13:01:49,07-10-2022,5334788886,1751653259,2005.86,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
13:01:50,07-10-2022,6436958188,7362490129,1248.64,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
13:01:51,07-10-2022,6404135406,2118817860,5313.8,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
13:01:54,07-10-2022,5452687367,6444220418,8285.18,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
13:01:55,07-10-2022,3526097821,5393257563,337.03,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
13:01:56,07-10-2022,7501327339,5481350266,18476.22,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
13:01:57,07-10-2022,1378784400,5224271258,17088.26,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
13:01:58,07-10-2022,9337018014,3079818547,7744.57,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
13:01:58,07-10-2022,9017186262,9614603409,267.4,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
13:01:59,07-10-2022,3346627595,1398057556,5252.25,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
13:02:02,07-10-2022,9034591740,6989832152,1904.87,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
13:02:09,07-10-2022,5656797672,2908587855,11.78,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
13:02:10,07-10-2022,7012967496,6855935396,5521.21,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
13:02:11,07-10-2022,5659307753,5133717985,328.46,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
13:02:16,07-10-2022,4532749549,9312099578,16470.76,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
13:02:19,07-10-2022,9002420822,5258139692,4259.61,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
13:02:19,07-10-2022,9186430345,3132018804,801.74,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
13:02:22,07-10-2022,6541552727,7551466050,6422.04,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
13:02:23,07-10-2022,7501327339,8061984977,9490.63,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
13:02:30,07-10-2022,5021785800,2626537854,6566.42,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
13:02:31,07-10-2022,2709154044,3361664357,75.4,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
13:02:32,07-10-2022,9534729015,1825986618,8324.04,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
13:02:40,07-10-2022,2369116599,4173195094,16520.68,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
13:02:41,07-10-2022,6086421020,5033682319,14770.06,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
13:02:41,07-10-2022,478932706,8818408613,326.24,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
13:02:42,07-10-2022,9701936157,7464562559,414.13,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
13:02:44,07-10-2022,8413340671,2138505015,6756.87,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Fan_In
13:02:46,07-10-2022,2797271466,7981094247,7655.89,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
13:02:47,07-10-2022,3618092542,4831316139,4609.87,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
13:02:48,07-10-2022,7695306517,1320927231,9450.67,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
13:02:48,07-10-2022,6555497435,4988002972,102.09,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
13:02:49,07-10-2022,369175348,1431561040,12242.89,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
13:02:49,07-10-2022,1805171806,1465487567,5877.13,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
13:02:51,07-10-2022,8207246869,5628674969,6935.01,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
13:02:52,07-10-2022,9375688722,2656259015,752,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
13:02:52,07-10-2022,7438507951,3220735304,18841.44,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
13:02:53,07-10-2022,2508215300,5290496112,321.1,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
13:02:53,07-10-2022,7421451752,4009702480,12455.75,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
13:02:54,07-10-2022,4932722043,7199625988,20496.46,UK pounds,Euro,UK,UK,Credit card,0,Normal_Fan_In
13:02:55,07-10-2022,5971751243,6406540474,120,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
13:02:56,07-10-2022,4712930207,1493436023,13472.8,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
13:02:57,07-10-2022,7758268667,3795566341,6263.85,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
13:02:59,07-10-2022,6648904622,4529918474,638.92,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
13:03:02,07-10-2022,7669236826,9544469020,7324.64,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
13:03:04,07-10-2022,2299676190,2534644942,5854.12,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In
13:03:05,07-10-2022,8987848252,1896020736,5825.69,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
13:03:06,07-10-2022,8365969009,693522868,8919.94,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Periodical
13:03:07,07-10-2022,1039261140,1465487567,16321.89,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
13:03:08,07-10-2022,1491989064,478973149,6478.51,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
13:03:09,07-10-2022,2906190749,6034997194,18639.65,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
13:03:09,07-10-2022,4412594608,1802934841,2088.23,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
13:03:15,07-10-2022,5276618736,8172080174,6112.62,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
13:03:16,07-10-2022,8082566832,1565658946,2041.25,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
13:03:19,07-10-2022,1484950116,2826369480,249.76,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
13:03:19,07-10-2022,255845645,7080357663,10603.64,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
13:03:20,07-10-2022,5097207315,1557007697,3293.33,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
13:03:20,07-10-2022,1970777900,5147353792,2284.56,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
13:03:21,07-10-2022,703647888,1431561040,19928.21,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
13:03:24,07-10-2022,4636265179,6402401441,269.99,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
13:03:25,07-10-2022,9541087936,4432690383,7912,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Periodical
13:03:25,07-10-2022,5982914936,6615626527,22245.53,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
13:03:32,07-10-2022,6679205752,5109623450,12178.04,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
13:03:37,07-10-2022,3614082527,9145896387,8278.05,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
13:03:37,07-10-2022,5300701883,6254659797,522.95,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
13:03:38,07-10-2022,1171263460,351184098,7173.29,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
13:03:41,07-10-2022,45683332,3881391727,15679.96,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
13:03:44,07-10-2022,9296142684,5708936901,7418.22,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
13:03:47,07-10-2022,3614082527,833800673,20224.42,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
13:03:50,07-10-2022,5452849099,4336977506,8616.78,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
